data,reuniao,mediana
2018-04-23,R4/2018,6.25
2018-04-23,R4/2019,6.75
2018-04-23,R5/2018,6.25
2018-04-23,R5/2019,7.25
2018-04-23,R6/2018,6.25
2018-04-23,R6/2019,7.5
2018-04-23,R7/2018,6.25
2018-04-23,R7/2019,7.5
2018-04-23,R8/2018,6.25
2018-04-30,R1/2019,6.25
2018-04-30,R2/2019,6.25
2018-04-30,R3/2018,6.25
2018-04-30,R3/2019,6.5
2018-04-30,R4/2018,6.25
2018-04-30,R4/2019,6.75
2018-04-30,R5/2018,6.25
2018-04-30,R5/2019,7.25
2018-04-30,R6/2018,6.25
2018-04-30,R6/2019,7.5
2018-04-30,R7/2018,6.25
2018-04-30,R7/2019,7.5
2018-04-30,R8/2018,6.25
2018-05-07,R1/2019,6.25
2018-05-07,R2/2019,6.25
2018-05-07,R3/2018,6.25
2018-05-07,R3/2019,6.5
2018-05-07,R4/2018,6.25
2018-05-07,R4/2019,6.5
2018-05-07,R5/2018,6.25
2018-05-07,R5/2019,7.0
2018-05-07,R6/2018,6.25
2018-05-07,R6/2019,7.5
2018-05-07,R7/2018,6.25
2018-05-07,R7/2019,7.5
2018-05-07,R8/2018,6.25
2018-05-14,R1/2019,6.25
2018-05-14,R2/2019,6.25
2018-05-14,R3/2018,6.25
2018-05-14,R3/2019,6.5
2018-05-14,R4/2018,6.25
2018-05-14,R4/2019,6.5
2018-05-14,R5/2018,6.25
2018-05-14,R5/2019,7.0
2018-05-14,R6/2018,6.25
2018-05-14,R6/2019,7.5
2018-05-14,R7/2018,6.25
2018-05-14,R7/2019,7.5
2018-05-14,R8/2018,6.25
2018-05-21,R1/2019,6.5
2018-05-21,R2/2019,6.5
2018-05-21,R3/2019,6.5
2018-05-21,R4/2018,6.25
2018-05-21,R4/2019,6.75
2018-05-21,R5/2018,6.25
2018-05-21,R5/2019,7.25
2018-05-21,R6/2018,6.25
2018-05-21,R6/2019,7.5
2018-05-21,R7/2018,6.25
2018-05-21,R7/2019,7.75
2018-05-21,R8/2018,6.25
2018-05-28,R1/2019,6.5
2018-05-28,R2/2019,6.5
2018-05-28,R3/2019,6.5
2018-05-28,R4/2018,6.5
2018-05-28,R4/2019,6.75
2018-05-28,R5/2018,6.5
2018-05-28,R5/2019,7.25
2018-05-28,R6/2018,6.5
2018-05-28,R6/2019,7.5
2018-05-28,R7/2018,6.5
2018-05-28,R7/2019,7.75
2018-05-28,R8/2018,6.5
2018-06-04,R1/2019,6.5
2018-06-04,R2/2019,6.5
2018-06-04,R3/2019,6.5
2018-06-04,R4/2018,6.5
2018-06-04,R4/2019,6.75
2018-06-04,R5/2018,6.5
2018-06-04,R5/2019,7.25
2018-06-04,R6/2018,6.5
2018-06-04,R6/2019,7.5
2018-06-04,R7/2018,6.5
2018-06-04,R7/2019,7.75
2018-06-04,R8/2018,6.5
2018-06-11,R1/2019,6.5
2018-06-11,R2/2019,6.5
2018-06-11,R3/2019,6.75
2018-06-11,R4/2018,6.5
2018-06-11,R4/2019,7.0
2018-06-11,R5/2018,6.5
2018-06-11,R5/2019,7.38
2018-06-11,R6/2018,6.5
2018-06-11,R6/2019,7.5
2018-06-11,R7/2018,6.5
2018-06-11,R7/2019,8.0
2018-06-11,R8/2018,6.5
2018-06-18,R1/2019,6.5
2018-06-18,R2/2019,6.5
2018-06-18,R3/2019,6.75
2018-06-18,R4/2018,6.5
2018-06-18,R4/2019,7.0
2018-06-18,R5/2018,6.5
2018-06-18,R5/2019,7.5
2018-06-18,R6/2018,6.5
2018-06-18,R6/2019,7.5
2018-06-18,R7/2018,6.5
2018-06-18,R7/2019,8.0
2018-06-18,R8/2018,6.5
2018-06-22,R8/2019,7.75
2018-06-25,R1/2019,6.5
2018-06-25,R2/2019,6.5
2018-06-25,R3/2019,6.75
2018-06-25,R4/2019,7.0
2018-06-25,R5/2018,6.5
2018-06-25,R5/2019,7.5
2018-06-25,R6/2018,6.5
2018-06-25,R6/2019,7.75
2018-06-25,R7/2018,6.5
2018-06-25,R7/2019,8.0
2018-06-25,R8/2018,6.5
2018-06-25,R8/2019,7.75
2018-07-02,R1/2019,6.5
2018-07-02,R2/2019,6.5
2018-07-02,R3/2019,6.75
2018-07-02,R4/2019,7.0
2018-07-02,R5/2018,6.5
2018-07-02,R5/2019,7.59
2018-07-02,R6/2018,6.5
2018-07-02,R6/2019,7.75
2018-07-02,R7/2018,6.5
2018-07-02,R7/2019,8.0
2018-07-02,R8/2018,6.5
2018-07-02,R8/2019,8.0
2018-07-09,R1/2019,6.5
2018-07-09,R2/2019,6.5
2018-07-09,R3/2019,6.88
2018-07-09,R4/2019,7.0
2018-07-09,R5/2018,6.5
2018-07-09,R5/2019,7.5
2018-07-09,R6/2018,6.5
2018-07-09,R6/2019,8.0
2018-07-09,R7/2018,6.5
2018-07-09,R7/2019,8.0
2018-07-09,R8/2018,6.5
2018-07-09,R8/2019,8.0
2018-07-16,R1/2019,6.5
2018-07-16,R2/2019,6.5
2018-07-16,R3/2019,7.0
2018-07-16,R4/2019,7.0
2018-07-16,R5/2018,6.5
2018-07-16,R5/2019,7.5
2018-07-16,R6/2018,6.5
2018-07-16,R6/2019,8.0
2018-07-16,R7/2018,6.5
2018-07-16,R7/2019,8.0
2018-07-16,R8/2018,6.5
2018-07-16,R8/2019,8.0
2018-07-23,R1/2019,6.5
2018-07-23,R2/2019,6.5
2018-07-23,R3/2019,7.0
2018-07-23,R4/2019,7.13
2018-07-23,R5/2018,6.5
2018-07-23,R5/2019,7.75
2018-07-23,R6/2018,6.5
2018-07-23,R6/2019,8.0
2018-07-23,R7/2018,6.5
2018-07-23,R7/2019,8.0
2018-07-23,R8/2018,6.5
2018-07-23,R8/2019,8.0
2018-07-30,R1/2019,6.5
2018-07-30,R2/2019,6.5
2018-07-30,R3/2019,6.75
2018-07-30,R4/2019,7.0
2018-07-30,R5/2018,6.5
2018-07-30,R5/2019,7.5
2018-07-30,R6/2018,6.5
2018-07-30,R6/2019,7.75
2018-07-30,R7/2018,6.5
2018-07-30,R7/2019,8.0
2018-07-30,R8/2018,6.5
2018-07-30,R8/2019,8.0
2018-08-02,R1/2020,8.0
2018-08-06,R1/2019,6.5
2018-08-06,R1/2020,8.0
2018-08-06,R2/2019,6.5
2018-08-06,R3/2019,6.75
2018-08-06,R4/2019,7.0
2018-08-06,R5/2019,7.5
2018-08-06,R6/2018,6.5
2018-08-06,R6/2019,7.75
2018-08-06,R7/2018,6.5
2018-08-06,R7/2019,8.0
2018-08-06,R8/2018,6.5
2018-08-06,R8/2019,8.0
2018-08-13,R1/2019,6.5
2018-08-13,R1/2020,8.0
2018-08-13,R2/2019,6.5
2018-08-13,R3/2019,6.75
2018-08-13,R4/2019,7.0
2018-08-13,R5/2019,7.5
2018-08-13,R6/2018,6.5
2018-08-13,R6/2019,7.75
2018-08-13,R7/2018,6.5
2018-08-13,R7/2019,8.0
2018-08-13,R8/2018,6.5
2018-08-13,R8/2019,8.0
2018-08-20,R1/2019,6.5
2018-08-20,R1/2020,8.0
2018-08-20,R2/2019,6.5
2018-08-20,R3/2019,6.75
2018-08-20,R4/2019,7.0
2018-08-20,R5/2019,7.38
2018-08-20,R6/2018,6.5
2018-08-20,R6/2019,7.63
2018-08-20,R7/2018,6.5
2018-08-20,R7/2019,8.0
2018-08-20,R8/2018,6.5
2018-08-20,R8/2019,8.0
2018-08-27,R1/2019,6.5
2018-08-27,R1/2020,8.0
2018-08-27,R2/2019,6.5
2018-08-27,R3/2019,6.75
2018-08-27,R4/2019,7.0
2018-08-27,R5/2019,7.5
2018-08-27,R6/2018,6.5
2018-08-27,R6/2019,7.75
2018-08-27,R7/2018,6.5
2018-08-27,R7/2019,8.0
2018-08-27,R8/2018,6.5
2018-08-27,R8/2019,8.0
2018-09-03,R1/2019,6.5
2018-09-03,R1/2020,8.0
2018-09-03,R2/2019,6.5
2018-09-03,R3/2019,6.75
2018-09-03,R4/2019,7.0
2018-09-03,R5/2019,7.5
2018-09-03,R6/2018,6.5
2018-09-03,R6/2019,7.75
2018-09-03,R7/2018,6.5
2018-09-03,R7/2019,8.0
2018-09-03,R8/2018,6.5
2018-09-03,R8/2019,8.0
2018-09-10,R1/2019,6.5
2018-09-10,R1/2020,8.0
2018-09-10,R2/2019,6.5
2018-09-10,R3/2019,6.75
2018-09-10,R4/2019,7.0
2018-09-10,R5/2019,7.5
2018-09-10,R6/2018,6.5
2018-09-10,R6/2019,7.75
2018-09-10,R7/2018,6.5
2018-09-10,R7/2019,8.0
2018-09-10,R8/2018,6.5
2018-09-10,R8/2019,8.0
2018-09-17,R1/2019,6.5
2018-09-17,R1/2020,8.0
2018-09-17,R2/2019,6.5
2018-09-17,R3/2019,6.75
2018-09-17,R4/2019,7.0
2018-09-17,R5/2019,7.5
2018-09-17,R6/2018,6.5
2018-09-17,R6/2019,7.75
2018-09-17,R7/2018,6.5
2018-09-17,R7/2019,8.0
2018-09-17,R8/2018,6.5
2018-09-17,R8/2019,8.0
2018-09-20,R2/2020,8.0
2018-09-24,R1/2019,6.5
2018-09-24,R1/2020,8.0
2018-09-24,R2/2019,6.5
2018-09-24,R2/2020,8.0
2018-09-24,R3/2019,6.75
2018-09-24,R4/2019,7.0
2018-09-24,R5/2019,7.5
2018-09-24,R6/2019,7.75
2018-09-24,R7/2018,6.5
2018-09-24,R7/2019,8.0
2018-09-24,R8/2018,6.5
2018-09-24,R8/2019,8.0
2018-10-01,R1/2019,6.5
2018-10-01,R1/2020,8.0
2018-10-01,R2/2019,6.5
2018-10-01,R2/2020,8.0
2018-10-01,R3/2019,6.75
2018-10-01,R4/2019,7.25
2018-10-01,R5/2019,7.5
2018-10-01,R6/2019,7.75
2018-10-01,R7/2018,6.5
2018-10-01,R7/2019,8.0
2018-10-01,R8/2018,6.5
2018-10-01,R8/2019,8.0
2018-10-08,R1/2019,6.5
2018-10-08,R1/2020,8.0
2018-10-08,R2/2019,6.5
2018-10-08,R2/2020,8.25
2018-10-08,R3/2019,6.75
2018-10-08,R4/2019,7.0
2018-10-08,R5/2019,7.5
2018-10-08,R6/2019,7.75
2018-10-08,R7/2018,6.5
2018-10-08,R7/2019,8.0
2018-10-08,R8/2018,6.5
2018-10-08,R8/2019,8.0
2018-10-15,R1/2019,6.5
2018-10-15,R1/2020,8.0
2018-10-15,R2/2019,6.5
2018-10-15,R2/2020,8.25
2018-10-15,R3/2019,6.75
2018-10-15,R4/2019,7.0
2018-10-15,R5/2019,7.5
2018-10-15,R6/2019,7.75
2018-10-15,R7/2018,6.5
2018-10-15,R7/2019,8.0
2018-10-15,R8/2018,6.5
2018-10-15,R8/2019,8.0
2018-10-22,R1/2019,6.5
2018-10-22,R1/2020,8.0
2018-10-22,R2/2019,6.5
2018-10-22,R2/2020,8.0
2018-10-22,R3/2019,6.75
2018-10-22,R4/2019,7.0
2018-10-22,R5/2019,7.25
2018-10-22,R6/2019,7.75
2018-10-22,R7/2018,6.5
2018-10-22,R7/2019,8.0
2018-10-22,R8/2018,6.5
2018-10-22,R8/2019,8.0
2018-10-29,R1/2019,6.5
2018-10-29,R1/2020,8.0
2018-10-29,R2/2019,6.5
2018-10-29,R2/2020,8.0
2018-10-29,R3/2019,6.75
2018-10-29,R4/2019,7.0
2018-10-29,R5/2019,7.25
2018-10-29,R6/2019,7.5
2018-10-29,R7/2018,6.5
2018-10-29,R7/2019,8.0
2018-10-29,R8/2018,6.5
2018-10-29,R8/2019,8.0
2018-11-01,R3/2020,8.25
2018-11-05,R1/2019,6.5
2018-11-05,R1/2020,8.0
2018-11-05,R2/2019,6.5
2018-11-05,R2/2020,8.0
2018-11-05,R3/2019,6.75
2018-11-05,R3/2020,8.0
2018-11-05,R4/2019,7.0
2018-11-05,R5/2019,7.25
2018-11-05,R6/2019,7.5
2018-11-05,R7/2019,8.0
2018-11-05,R8/2018,6.5
2018-11-05,R8/2019,8.0
2018-11-12,R1/2019,6.5
2018-11-12,R1/2020,8.0
2018-11-12,R2/2019,6.5
2018-11-12,R2/2020,8.0
2018-11-12,R3/2019,6.5
2018-11-12,R3/2020,8.0
2018-11-12,R4/2019,6.75
2018-11-12,R5/2019,7.0
2018-11-12,R6/2019,7.5
2018-11-12,R7/2019,7.75
2018-11-12,R8/2018,6.5
2018-11-12,R8/2019,8.0
2018-11-19,R1/2019,6.5
2018-11-19,R1/2020,8.0
2018-11-19,R2/2019,6.5
2018-11-19,R2/2020,8.0
2018-11-19,R3/2019,6.5
2018-11-19,R3/2020,8.0
2018-11-19,R4/2019,6.5
2018-11-19,R5/2019,6.75
2018-11-19,R6/2019,7.25
2018-11-19,R7/2019,7.5
2018-11-19,R8/2018,6.5
2018-11-19,R8/2019,8.0
2018-11-26,R1/2019,6.5
2018-11-26,R1/2020,8.0
2018-11-26,R2/2019,6.5
2018-11-26,R2/2020,8.0
2018-11-26,R3/2019,6.5
2018-11-26,R3/2020,8.0
2018-11-26,R4/2019,6.5
2018-11-26,R5/2019,6.75
2018-11-26,R6/2019,7.0
2018-11-26,R7/2019,7.5
2018-11-26,R8/2018,6.5
2018-11-26,R8/2019,7.75
2018-12-03,R1/2019,6.5
2018-12-03,R1/2020,8.0
2018-12-03,R2/2019,6.5
2018-12-03,R2/2020,8.0
2018-12-03,R3/2019,6.5
2018-12-03,R3/2020,8.0
2018-12-03,R4/2019,6.5
2018-12-03,R5/2019,6.5
2018-12-03,R6/2019,7.0
2018-12-03,R7/2019,7.5
2018-12-03,R8/2018,6.5
2018-12-03,R8/2019,7.75
2018-12-10,R1/2019,6.5
2018-12-10,R1/2020,8.0
2018-12-10,R2/2019,6.5
2018-12-10,R2/2020,8.0
2018-12-10,R3/2019,6.5
2018-12-10,R3/2020,8.0
2018-12-10,R4/2019,6.5
2018-12-10,R5/2019,6.5
2018-12-10,R6/2019,7.0
2018-12-10,R7/2019,7.25
2018-12-10,R8/2018,6.5
2018-12-10,R8/2019,7.5
2018-12-13,R4/2020,8.5
2018-12-17,R1/2019,6.5
2018-12-17,R1/2020,7.75
2018-12-17,R2/2019,6.5
2018-12-17,R2/2020,8.0
2018-12-17,R3/2019,6.5
2018-12-17,R3/2020,8.0
2018-12-17,R4/2019,6.5
2018-12-17,R4/2020,8.0
2018-12-17,R5/2019,6.5
2018-12-17,R6/2019,6.75
2018-12-17,R7/2019,7.0
2018-12-17,R8/2019,7.5
2018-12-24,R1/2019,6.5
2018-12-24,R1/2020,7.5
2018-12-24,R2/2019,6.5
2018-12-24,R2/2020,7.75
2018-12-24,R3/2019,6.5
2018-12-24,R3/2020,8.0
2018-12-24,R4/2019,6.5
2018-12-24,R4/2020,8.0
2018-12-24,R5/2019,6.5
2018-12-24,R6/2019,6.5
2018-12-24,R7/2019,6.75
2018-12-24,R8/2019,7.13
2018-12-31,R1/2019,6.5
2018-12-31,R1/2020,7.5
2018-12-31,R2/2019,6.5
2018-12-31,R2/2020,7.75
2018-12-31,R3/2019,6.5
2018-12-31,R3/2020,8.0
2018-12-31,R4/2019,6.5
2018-12-31,R4/2020,8.0
2018-12-31,R5/2019,6.5
2018-12-31,R6/2019,6.5
2018-12-31,R7/2019,6.75
2018-12-31,R8/2019,7.13
2019-01-07,R1/2019,6.5
2019-01-07,R1/2020,7.5
2019-01-07,R2/2019,6.5
2019-01-07,R2/2020,7.75
2019-01-07,R3/2019,6.5
2019-01-07,R3/2020,8.0
2019-01-07,R4/2019,6.5
2019-01-07,R4/2020,8.0
2019-01-07,R5/2019,6.5
2019-01-07,R6/2019,6.5
2019-01-07,R7/2019,6.75
2019-01-07,R8/2019,7.0
2019-01-14,R1/2019,6.5
2019-01-14,R1/2020,7.5
2019-01-14,R2/2019,6.5
2019-01-14,R2/2020,7.75
2019-01-14,R3/2019,6.5
2019-01-14,R3/2020,8.0
2019-01-14,R4/2019,6.5
2019-01-14,R4/2020,8.0
2019-01-14,R5/2019,6.5
